#{"t_start": 1775663766.3736534, "env_id": "V2GDeepEnv-profit"}
r,l,t
0.038229,35,21.230399
0.149298,33,21.288596
0.788445,34,21.346598
-0.079225,58,21.448147
0.735075,30,21.502746
0.2714,30,21.554748
0.793359,27,21.60375
0.264425,42,21.687658
0.431368,25,21.732716
0.695843,23,21.778038
0.477717,42,21.866545
0.302884,22,21.916545
0.568574,37,21.984606
1.113755,23,22.024606
0.866117,28,22.073732
0.288824,8,22.087732
0.650672,19,22.120732
0.187235,27,22.168792
0.67539,16,22.196791
0.868883,31,22.249794
0.293456,41,22.320847
0.288353,20,22.356849
0.583086,39,22.440866
0.575325,20,22.503197
0.964261,22,22.556201
0.443948,30,22.631706
0.752029,15,22.661215
1.116816,32,22.729214
1.167583,37,22.810722
0.682186,14,22.843725
1.291266,37,22.919934
0.065165,19,22.962959
0.926061,35,23.036959
0.472288,19,23.076112
0.652576,25,23.128112
0.424592,29,23.187548
0.6241,39,23.268057
0.585051,21,23.304056
0.903862,26,23.35006
0.371097,15,23.377367
0.946966,17,23.407367
0.977097,31,23.4618
0.58558,15,23.4888
0.670853,26,23.533799
-0.472384,19,23.567308
0.522682,34,23.627307
0.642208,27,23.672391
0.549145,37,23.739393
1.37831,34,23.815603
0.95,49,23.899951
0.896914,26,23.945954
0.480297,19,23.978223
0.891017,26,24.024222
1.001418,30,24.075731
0.635569,36,24.138731
0.56219,27,24.185242
0.981149,20,24.219241
0.695752,34,24.279274
1.02798,33,24.337275
0.424029,17,24.367447
0.436362,17,24.402447
0.12401,8,24.417447
0.565803,11,24.439447
1.161306,36,24.503963
0.616868,19,24.535962
1.040321,19,24.569473
0.99129,25,24.612471
0.578625,21,24.647475
0.59603,14,24.672618
0.897263,16,24.700615
1.080358,33,24.756618
1.400934,39,24.825676
0.812466,16,24.864187
0.885026,16,24.909187
0.393086,29,24.966696
1.49798,28,25.016696
-0.445193,36,25.088907
0.697438,13,25.114908
0.671523,12,25.135907
0.425785,45,25.213416
0.449213,10,25.231416
-0.248639,32,25.286924
0.450505,14,25.310924
1.01702,26,25.356926
0.920651,24,25.398948
0.85404,19,25.431654
0.674712,12,25.453659
0.583075,11,25.473166
0.40417,6,25.483165
1.119156,30,25.534164
0.892981,24,25.576674
0.641495,25,25.620674
1.249808,51,25.711183
1.231469,30,25.764524
1.254944,32,25.820525
1.122862,28,25.869032
1.021683,31,25.927535
1.250738,23,25.967075
1.42842,27,26.014586
1.154921,48,26.10914
0.883479,15,26.14014
1.311728,44,26.226375
1.140914,20,26.260379
0.912069,22,26.298574
1.284825,43,26.374705
0.810697,37,26.439705
1.194748,35,26.498913
1.428836,55,26.592961
1.032188,24,26.635961
0.653321,12,26.656965
1.049293,35,26.716462
1.121632,25,26.761971
1.121223,26,26.813971
0.769229,30,26.865406
1.425591,28,26.914406
1.359362,28,26.963916
0.574371,13,26.987914
0.848422,17,27.018915
0.832869,16,27.045914
1.227144,53,27.139034
1.412058,26,27.190393
1.051031,24,27.236392
1.650848,38,27.311902
0.985775,24,27.360906
1.637962,58,27.478921
1.247985,31,27.539921
1.322048,22,27.582937
0.523248,29,27.640937
1.630027,39,27.718447
1.511282,44,27.804956
1.331294,30,27.873347
1.43184,32,27.943347
1.62048,31,28.006856
0.985767,41,28.089649
0.832211,27,28.1437
1.678481,31,28.210912
1.299943,35,28.281928
1.433836,33,28.35193
1.526949,40,28.429137
0.808564,22,28.467191
0.81055,22,28.506191
1.694625,48,28.587384
1.651142,28,28.635386
1.667268,45,28.711894
1.9089,54,28.805404
0.83537,24,28.846404
1.275229,27,28.893582
1.12139,20,28.927581
1.146998,25,28.970666
1.180104,20,29.005665
1.108952,49,29.089953
0.038332,44,29.163966
1.884369,35,29.223967
0.847636,37,29.28746
1.057174,20,29.322461
1.327875,48,29.404969
1.015646,31,29.458972
1.316926,23,29.499065
1.595608,29,29.548067
1.04985,18,29.579165
1.520259,34,29.638166
1.10341,59,29.760255
1.61892,58,29.877453
0.74331,12,29.906453
1.721239,41,29.993617
1.458546,25,30.045617
1.391074,33,30.116869
1.588783,52,30.223218
1.326937,55,30.330349
1.624164,30,30.391868
1.552041,34,30.450871
1.248304,34,30.509927
0.973085,22,30.554928
1.35765,62,30.667255
1.448969,32,30.722254
1.047203,24,30.764669
0.719897,18,30.794668
0.860137,20,30.829668
0.806098,18,30.861673
1.823704,32,30.916178
1.799025,35,30.978687
1.541317,34,31.036687
1.960433,66,31.149199
0.656172,37,31.212215
1.121552,19,31.244215
1.691316,47,31.326365
1.136668,31,31.37946
1.137053,38,31.444461
1.458,33,31.502594
1.628196,43,31.575705
1.7487,59,31.690769
0.702861,17,31.727768
0.838742,15,31.762772
1.535338,32,31.822876
1.052767,26,31.868054
