#{"t_start": 1778763575.918714, "env_id": "V2GEnv-continuous"}
r,l,t
-1.4686,9,32.877136
0.543886,24,33.08322
0.716167,27,33.294039
-0.069828,11,33.388177
0.783899,38,33.668726
0.542101,20,33.765595
0.042678,20,33.886039
-1.06947,19,33.984017
0.498584,19,34.081703
1.317589,31,34.259953
0.472422,37,34.465934
0.467988,30,34.673926
0.287692,27,34.884192
1.305056,35,34.987425
1.273352,25,35.051305
-1.07534,27,35.12034
-0.026205,11,35.148887
0.128667,14,35.185809
1.473317,27,35.253177
-0.174057,31,35.32384
0.559555,33,35.400867
-0.51854,24,35.463359
0.355149,18,35.510195
0.028344,24,35.575062
0.439046,21,35.62886
-1.735703,31,35.710121
0.806853,32,35.791903
0.454639,10,35.817169
-0.520434,32,35.921672
-0.259059,15,35.994224
-0.297788,19,36.080009
0.939677,35,36.342175
-0.069413,17,36.46203
0.465261,28,36.627527
0.381357,23,36.771252
-0.521775,13,36.84392
0.996259,32,37.093144
1.069555,24,37.239278
0.300099,23,37.398787
-0.610537,14,37.532162
0.206839,8,37.594159
-0.606233,16,37.712927
0.893938,31,37.895825
0.419884,22,38.067975
0.241366,14,38.190392
0.536128,28,38.438906
-0.190636,26,38.637359
-0.48129,30,38.835886
0.130319,13,38.986104
-0.024616,20,39.163876
0.329844,15,39.317168
0.674581,20,39.506241
0.971169,22,39.715294
0.161453,12,39.814631
0.506863,29,39.987719
2.14041,45,40.338238
-0.12843,30,40.624207
0.671358,33,40.909272
0.327698,30,41.072723
0.857024,40,41.400195
2.098579,40,41.745323
0.303435,19,41.94114
1.468152,40,42.248737
-0.095104,30,42.539148
0.400126,32,42.791692
0.090792,11,42.85727
0.623594,15,42.934907
1.295334,29,43.075944
0.162362,24,43.270703
-0.160431,29,43.499083
0.530717,18,43.654215
0.761714,32,43.931893
0.335558,22,44.118151
0.636659,24,44.284194
0.913899,27,44.40879
-0.727302,22,44.505656
1.423943,45,44.884886
0.866746,27,45.072215
0.930939,26,45.256891
1.041623,35,45.48715
0.250824,32,45.71924
0.509307,24,45.870473
0.967085,24,46.04686
-1.482508,6,46.099152
2.442159,52,46.460971
1.06576,32,46.722104
0.121567,24,46.884064
0.311038,21,47.064191
1.480421,34,47.274222
0.293676,16,47.365954
0.536222,15,47.436548
0.943503,27,47.59192
2.857766,54,47.905185
0.286806,21,47.992196
0.30491,20,48.074982
0.621946,17,48.149273
1.169464,38,48.337871
0.351423,9,48.381086
0.920896,24,48.523174
0.061824,16,48.662138
2.119213,47,48.97637
0.471629,37,49.224902
0.774792,35,49.448398
2.023019,49,49.747509
0.713053,25,49.904887
0.189517,23,50.070856
0.015882,19,50.188012
-0.029716,11,50.282139
0.060218,11,50.365639
-0.002298,21,50.500439
0.824492,22,50.61165
0.177223,11,50.661025
1.46411,33,50.856938
1.866225,42,51.136252
-0.510105,12,51.256953
-1.414071,15,51.375485
-0.201662,9,51.421669
1.497395,35,51.658843
0.077314,11,51.726617
0.852334,22,51.895089
1.750449,40,52.193083
1.476786,32,52.410401
0.170969,25,52.576926
0.009809,26,52.76162
-0.078362,23,52.968903
0.851657,27,53.112359
1.032826,34,53.355595
2.647917,52,53.661736
0.13258,21,53.854274
1.407873,37,54.13506
-0.351554,12,54.224991
2.886277,57,54.718906
1.290297,37,54.988146
0.283546,12,55.07691
0.185424,16,55.16782
1.748189,47,55.538233
0.11776,18,55.654663
-0.054383,12,55.766921
0.546541,27,55.956253
1.822429,44,56.25928
1.200433,33,56.487005
1.058171,29,56.730027
0.813485,21,56.890157
0.001555,19,57.026846
0.482806,19,57.149893
-0.826947,18,57.281864
0.13419,17,57.428023
0.089486,25,57.61104
1.320795,42,57.923208
0.508251,29,58.165875
0.623133,26,58.405284
-0.072321,10,58.47388
0.960793,23,58.611919
0.455439,19,58.742816
0.547147,29,58.986192
0.65684,21,59.158176
0.759665,25,59.325892
0.325721,23,59.453039
0.188624,20,59.540863
-0.033725,18,59.655214
1.586854,43,60.004837
0.317428,25,60.184921
0.772333,26,60.37072
1.542149,27,60.52698
-0.264838,12,60.58517
0.408966,13,60.666472
0.26193,15,60.788078
0.608656,23,60.938133
0.855172,22,61.095047
0.414005,28,61.297974
1.980667,39,61.569383
1.189922,32,61.814042
