#{"t_start": 1770403639.1968114, "env_id": "None"}
r,l,t
-20.766546,11,2.167877
-45.27721,17,2.167877
-18.51895,6,2.170877
-36.62091,7,2.170877
-22.828102,11,2.172877
-29.522175,9,2.178878
-32.9073,18,2.18488
-44.414036,12,2.191877
-105.7844,30,2.193879
-39.172745,12,2.193879
-70.36428,13,2.195877
-71.657234,17,2.200877
-78.05474,16,2.20288
-14.697588,8,2.20988
-7.931343,6,2.21688
-54.05801,20,2.218907
-37.985634,10,2.221906
-41.931454,14,2.221906
-20.293604,5,2.225906
-10.109261,5,2.231908
-69.57239,20,2.231908
-78.18125,20,2.235906
-43.862194,13,2.235906
-58.378822,26,2.235906
-34.577515,11,2.239907
-63.552162,15,2.251906
-34.650166,9,2.253906
-36.436996,9,2.253906
-53.552166,12,2.255906
-57.530533,14,2.266906
-67.61227,19,2.268907
-65.96111,18,2.270907
-19.967218,9,2.270907
-41.972385,11,2.276906
-11.605854,6,2.278906
-24.49402,13,2.278906
-113.71408,28,2.280907
-40.088406,13,2.292906
-45.59536,12,2.292906
-19.307331,11,2.300906
-44.918964,11,2.300906
-56.99977,13,2.302909
-66.995384,26,2.302909
-71.00697,21,2.311909
-27.880548,17,2.313909
-34.53153,11,2.321968
-55.88647,17,2.327967
-79.60855,17,2.327967
-44.47131,15,2.329968
-57.686165,16,2.334967
-26.240267,8,2.339966
-27.77112,7,2.341966
-47.566772,21,2.341966
-35.987488,15,2.341966
-22.6338,7,2.347966
-70.19811,20,2.353966
-24.607347,7,2.355967
-34.971104,9,2.357967
-27.884766,8,2.357967
-57.67524,15,2.357967
-23.440306,7,2.361967
-43.904915,17,2.363968
-13.60099,5,2.368967
-21.542747,8,2.371966
-36.792717,8,2.377967
-11.111212,6,2.379967
-50.200157,13,2.379967
-18.851948,8,2.379967
-51.093613,12,2.381967
-52.173286,15,2.387968
-75.7585,24,2.389966
-27.810062,6,2.391966
-32.728172,9,2.395967
-39.019474,9,2.397967
-11.3229265,5,2.399966
-25.560608,7,2.400966
-43.071068,12,2.404972
-29.341774,8,2.40697
-64.011284,14,2.40697
-66.15816,18,2.40697
-31.321924,8,2.415969
-22.271976,8,2.421476
-35.613792,12,2.421476
-37.85168,14,2.423476
-23.258274,11,2.426476
-45.31577,19,2.430477
-46.138466,14,2.432476
-24.719751,11,2.437475
-80.70158,19,2.441476
-41.762844,11,2.443476
-55.069443,13,2.452477
-69.4359,16,2.454475
-36.166267,11,2.458475
-38.336266,13,2.458475
-41.349655,14,2.458475
-32.93084,9,2.460475
-67.833534,21,2.462476
-72.415276,13,2.466475
-45.562466,10,2.473475
-17.78436,9,2.477476
-59.620358,15,2.481476
-39.82328,12,2.481476
-33.08771,13,2.483477
-62.88974,12,2.485477
-29.8923,13,2.492476
-29.818707,10,2.503479
-16.093388,5,2.503479
-89.541885,15,2.505479
-63.20928,25,2.509479
-73.716095,15,2.509479
-42.78604,14,2.510479
-49.31496,13,2.512478
-16.179436,6,2.515479
-37.960796,16,2.515479
-19.799234,7,2.515479
-18.014828,9,2.526986
-19.870077,7,2.526986
-36.74267,8,2.532985
-47.500397,14,2.536985
-22.0365,7,2.540987
-80.790054,19,2.540987
-60.423367,14,2.543984
-69.80185,19,2.548985
-68.44698,17,2.550986
-18.976057,10,2.559985
-58.672237,18,2.561985
-43.49038,11,2.561985
-54.519814,14,2.563986
-63.74009,12,2.568985
-69.817314,19,2.570985
-26.711952,11,2.573985
-64.65168,13,2.575985
-37.733723,9,2.578984
-31.009064,10,2.582985
-31.728376,9,2.582985
-77.23287,17,2.596985
-37.065506,12,2.601985
-39.499187,18,2.603988
-43.965103,15,2.603988
-61.99421,18,2.605988
-30.77327,13,2.608989
-82.0478,19,2.610989
-53.235996,15,2.612988
-37.90957,10,2.616989
-21.585741,9,2.623456
-17.384476,6,2.623456
-25.815441,11,2.626456
-46.663277,10,2.630457
-20.818018,10,2.634456
-23.823483,14,2.634456
-15.9397545,4,2.644457
-27.878609,6,2.644457
-19.469463,9,2.644457
-16.256382,8,2.644457
-48.78938,18,2.659456
-46.59089,11,2.662456
-37.96615,18,2.667456
-20.579,10,2.669456
-55.08389,15,2.680456
-14.399704,8,2.687457
-111.899055,37,2.692457
-63.38168,20,2.692457
-70.37113,13,2.692457
-31.168861,11,2.692457
-50.551876,16,2.696458
-68.59206,22,2.696458
-37.866394,10,2.704459
-26.614473,9,2.712459
-44.068523,13,2.716962
-39.271465,13,2.720967
-53.450424,13,2.720967
-32.932487,12,2.722966
-56.41372,14,2.722966
-31.22899,9,2.722966
-15.8283825,5,2.726966
-67.7702,15,2.728966
-18.560286,9,2.731966
-34.66306,8,2.737967
-16.677683,9,2.739966
-20.3049,6,2.741968
-20.5104,11,2.746967
-22.325565,8,2.748966
-39.146126,13,2.750967
-61.51134,16,2.755968
-20.605501,8,2.759968
-31.237654,11,2.765967
-43.10378,13,2.767966
-49.861866,18,2.767966
-30.99793,10,2.773967
-22.948738,6,2.785967
-61.40223,18,2.787966
-46.11591,17,2.790967
-8.669956,3,2.794966
-30.985228,17,2.796967
-58.321083,14,2.797967
-56.943447,16,2.797967
-55.230026,14,2.799966
-49.562508,17,2.80597
-27.616394,8,2.808971
-18.978428,7,2.812971
-17.71151,7,2.81497
-63.21254,14,2.81697
-58.053875,13,2.824013
-43.783363,14,2.829014
-62.19256,16,2.833013
-55.12772,13,2.837013
-39.556126,12,2.844013
-59.978893,17,2.844013
-20.857466,9,2.848013
-61.739353,11,2.849015
-49.351673,16,2.849015
-25.35669,6,2.859014
-26.518244,8,2.864013
-48.674267,11,2.864013
-62.547176,24,2.870014
-28.31169,10,2.872015
-19.171715,5,2.874013
-69.138504,19,2.878014
-28.455048,9,2.884017
-58.935505,15,2.884017
-75.012276,18,2.891013
-69.41867,14,2.891013
-49.06238,13,2.901013
-57.8725,11,2.901013
-31.927715,10,2.908017
-35.824303,10,2.908017
-74.17924,16,2.910018
-41.31765,15,2.912018
-31.992146,12,2.919313
-47.246136,13,2.921314
-29.357756,11,2.926315
-21.775875,8,2.931314
-40.3989,11,2.934314
-13.075964,9,2.940314
-61.614697,19,2.944315
-27.494764,12,2.952314
-45.815895,10,2.955314
-44.818092,12,2.957316
-65.33608,22,2.957316
-78.65028,25,2.965314
-65.26407,14,2.971314
-108.41485,24,2.975314
-28.216013,14,2.975314
-15.696554,9,2.975314
-40.39367,11,2.977315
-39.176537,9,2.977315
-33.59954,9,2.987317
-71.30546,14,2.989315
-37.319534,7,2.992315
-40.99608,11,3.00432
-51.200737,13,3.007318
-29.833736,8,3.009318
-90.95641,20,3.017318
-58.81485,12,3.020332
-50.612713,15,3.022332
-61.359722,23,3.028332
-58.10203,23,3.030332
-17.75551,6,3.034331
-53.820522,13,3.037332
-37.67055,15,3.039331
-31.00101,12,3.042331
-6.7679477,3,3.044331
-84.9426,20,3.046331
-29.21853,11,3.051332
-67.75998,13,3.059331
-52.953655,11,3.059331
-70.64071,18,3.059331
-37.600895,10,3.059331
-23.42022,6,3.061332
-35.66199,10,3.067331
-27.893059,7,3.073332
-26.369669,7,3.074331
-38.901894,8,3.074331
-30.602375,8,3.074331
-14.117788,5,3.083331
-71.53905,20,3.083331
-21.480146,7,3.087332
-43.592667,15,3.087332
-70.04521,22,3.095333
-37.65822,11,3.095333
-66.22587,15,3.095333
-27.02578,8,3.099331
-72.74699,14,3.099331
-25.546185,8,3.103334
-11.669407,6,3.106334
-52.737705,13,3.108334
-39.46794,10,3.114334
-64.30725,18,3.122375
-36.262104,11,3.125375
-54.659008,17,3.129374
-44.79655,10,3.129374
-25.539196,8,3.131373
-74.55626,17,3.134327
-78.57305,18,3.136388
-55.6369,10,3.143699
-58.428017,20,3.147777
-43.495636,10,3.149822
-34.182358,10,3.151891
-49.33059,11,3.151891
-50.68156,19,3.162021
-34.051926,11,3.171019
-78.76831,15,3.171019
-48.288353,14,3.17502
-88.13458,22,3.17502
-67.64735,14,3.178021
-62.642525,16,3.178021
-65.46883,22,3.178021
-23.79713,6,3.18402
-33.433342,8,3.193025
-21.458574,8,3.193025
-45.500294,12,3.198025
-64.49463,19,3.198025
-49.13351,12,3.201025
-43.634556,16,3.202025
-55.965244,15,3.206081
-12.776852,7,3.20808
-9.301825,5,3.21008
-35.96898,16,3.216083
-26.886211,12,3.217585
-26.001793,6,3.217585
-33.04844,12,3.223589
-31.161245,9,3.227588
-72.1164,14,3.22959
-35.379417,13,3.233588
-41.457886,10,3.235588
-15.048157,4,3.237589
-27.573118,12,3.241591
-91.542694,20,3.243592
-30.46616,10,3.247593
-17.369581,7,3.247593
-60.998123,15,3.247593
-19.273258,4,3.250591
-25.215218,9,3.252591
-81.42802,20,3.262097
-32.703747,13,3.262097
-20.265177,6,3.265097
-38.076855,8,3.266097
-38.00304,13,3.272098
-62.29394,17,3.274098
-40.842,16,3.277097
-10.545646,7,3.279097
-37.932896,13,3.287098
-95.33043,22,3.289097
-55.90647,13,3.289097
-19.301151,10,3.291097
-39.906635,16,3.293097
-37.350014,8,3.293097
-37.79736,10,3.299097
-27.530664,13,3.299097
-24.532888,7,3.306101
-42.37797,9,3.308101
-46.12097,15,3.318608
-38.01598,14,3.320608
-79.44054,18,3.324608
-34.722374,12,3.332608
-92.72803,23,3.332608
-89.871506,18,3.334607
-60.038418,16,3.338609
-22.786177,12,3.344607
-51.140343,23,3.344607
-23.911842,10,3.352608
-40.850597,17,3.358608
-32.742386,12,3.358608
-66.38836,20,3.358608
-29.299686,8,3.360609
-46.484665,14,3.365607
-35.575172,12,3.367607
-21.2967,8,3.367607
-25.451982,7,3.374608
-43.38648,9,3.375607
-95.922325,23,3.378608
-40.868385,11,3.379607
-25.242489,9,3.383607
-48.32142,10,3.387608
-18.232292,6,3.38961
-45.954525,10,3.392607
-119.87814,20,3.396608
-31.111534,7,3.396608
-54.609062,16,3.399608
-39.228943,13,3.401608
-31.310238,13,3.40461
-38.604996,9,3.40661
-34.26015,9,3.41361
-42.016956,11,3.41361
-29.683418,10,3.41761
-20.769016,11,3.421655
-14.931911,5,3.424655
-24.251266,10,3.424655
-63.405903,20,3.426656
-52.80901,15,3.426656
-20.905254,7,3.427655
-54.893383,15,3.434657
-23.570778,8,3.438655
-39.3673,9,3.442657
-31.408289,8,3.442657
-48.02977,12,3.444656
-67.417274,16,3.449656
-51.79198,15,3.453655
-26.585516,9,3.453655
-13.342308,6,3.455657
-77.44114,15,3.455657
-30.605013,9,3.457657
-17.630836,9,3.461656
-24.639887,8,3.461656
-32.677124,9,3.466655
-25.796707,8,3.469657
-21.159266,9,3.474656
-50.69534,12,3.476656
-31.810854,8,3.476656
-34.890118,6,3.481657
-7.7291193,4,3.483657
-22.8351,9,3.483657
-31.605244,6,3.485655
-65.44633,18,3.489655
-95.067215,21,3.493655
-94.17074,19,3.496655
-17.448183,6,3.504658
-59.406834,12,3.506657
-64.10368,17,3.508657
-52.328,17,3.513658
-74.2425,17,3.518162
-67.160645,17,3.521164
-31.987068,10,3.528165
-30.130375,11,3.528165
-33.191196,10,3.535164
-78.00923,27,3.537164
-57.181126,24,3.544164
-68.90514,21,3.546164
-45.81027,10,3.548164
-60.405754,14,3.550165
-43.425922,18,3.555165
-40.410007,11,3.556165
-81.642334,15,3.565164
-58.781586,20,3.567164
-29.372303,9,3.567164
-47.391544,13,3.573165
-41.940117,10,3.575165
-68.16373,16,3.575165
-44.7713,11,3.587166
-23.365469,13,3.589165
-69.50531,12,3.589165
-103.32795,24,3.591165
-86.030914,21,3.593164
-30.865637,12,3.595165
-31.348179,6,3.599165
-59.089905,13,3.599165
-26.28372,7,3.603168
-15.072479,5,3.606168
-53.949455,18,3.610169
-60.25803,11,3.613167
-33.200016,8,3.615167
-14.175741,6,3.620675
-79.036896,16,3.624674
-35.467358,14,3.632674
-54.50686,18,3.634674
-87.85139,24,3.636674
-61.12571,16,3.645674
-110.438225,21,3.645674
-55.285233,15,3.645674
-40.46153,11,3.646673
-38.524582,16,3.653675
-14.016489,4,3.653675
-9.862232,3,3.659674
-52.628147,16,3.665674
-34.194603,12,3.668674
-66.994514,15,3.676675
-46.015053,21,3.678674
-67.893105,22,3.681675
-50.186363,16,3.686674
-36.556,13,3.686674
-34.41726,8,3.686674
-13.183593,4,3.695673
-45.432785,23,3.695673
-27.873562,7,3.697675
-45.813995,15,3.697675
-22.324648,8,3.703677
-29.280584,15,3.708676
-24.022594,10,3.714677
-32.430614,10,3.714677
-22.302616,7,3.716677
-40.837692,11,3.717676
-55.685238,17,3.719976
-70.2471,22,3.719976
-12.85484,7,3.730976
-31.870218,8,3.730976
-33.05559,13,3.733975
-28.41548,8,3.736976
-17.900387,9,3.737976
-70.67499,21,3.737976
-12.4062,4,3.744975
-41.901653,16,3.744975
-19.953236,8,3.748977
-32.503822,10,3.748977
-55.85258,12,3.755981
-15.425194,8,3.755981
-34.38711,11,3.758976
-71.981094,21,3.760975
-25.435389,9,3.764977
-23.897957,11,3.771976
-18.905407,6,3.776975
-64.67951,14,3.778977
-31.944084,13,3.785975
