#{"t_start": 1770129789.5359507, "env_id": "V2GEnv-continuous"}
r,l,t
-15.882808,6,7.140121
-12.501088,10,7.152122
-10.549604,8,7.162122
-60.532643,27,7.198124
-17.728896,11,7.223628
-51.618019,19,7.268628
-9.580042,8,7.287628
-2.056786,5,7.29963
-8.10786,10,7.318656
-5.490524,8,7.335657
-28.287967,14,7.368654
-31.946432,13,7.393654
-18.354065,16,7.414164
-9.422459,8,7.433163
-18.381655,13,7.454163
-29.572006,20,7.478163
-15.045152,4,7.483163
-20.693902,15,7.502165
-14.073239,7,7.510672
-20.946959,15,7.529673
-25.0625,16,7.567671
-8.451599,7,7.584671
-29.978829,14,7.613735
-14.576067,7,7.630733
-3.7625,6,7.645733
-26.057196,11,7.672733
-7.997132,8,7.692733
-4.59375,6,7.706735
-27.664284,23,7.763814
-3.908276,4,7.773813
-18.978702,13,7.805815
-9.088804,11,7.831842
-10.06138,10,7.855843
-35.215463,15,7.889844
-30.114749,18,7.912353
-13.112334,15,7.93235
-34.086374,18,7.95535
-31.694661,17,7.97835
-0.727519,3,7.98235
-20.897633,20,8.008854
-21.259394,12,8.024857
-11.341296,11,8.038857
-21.811652,14,8.056857
-10.229509,9,8.068857
-14.952929,8,8.081858
-1.821194,5,8.094861
-27.471877,11,8.117368
-17.853346,5,8.127368
-10.01281,8,8.147367
-10.447338,8,8.166368
-5.700093,8,8.185367
-8.494763,8,8.19737
-16.34489,14,8.21588
-9.279797,7,8.224879
-35.811936,17,8.245878
-20.12101,15,8.263878
-48.887635,17,8.284878
-2.067497,6,8.291878
-24.743981,18,8.324226
-4.070618,5,8.337226
-12.517362,12,8.365227
-50.25867,26,8.420733
-34.19082,26,8.453733
-20.532313,13,8.471734
-19.724025,15,8.490948
-17.84639,14,8.508826
-36.752057,27,8.543333
-25.228277,19,8.567384
-5.58436,6,8.575384
-19.190938,14,8.592386
-8.523337,7,8.601645
-18.150266,10,8.61415
-28.095517,15,8.638149
-15.343494,12,8.662149
-25.76267,20,8.686149
-12.689744,10,8.699151
-14.105539,13,8.714656
-16.972384,14,8.731657
-18.362729,12,8.756657
-39.60079,12,8.771657
-23.61522,18,8.794658
-34.486681,10,8.806659
-17.713522,15,8.824164
-7.267609,7,8.835164
-12.131957,3,8.843164
-23.275697,15,8.879166
-9.967049,13,8.910671
-10.338389,9,8.932671
-5.197249,10,8.956672
-17.591804,15,10.383626
-24.658398,17,10.405629
-10.403304,9,10.418135
-16.515846,14,10.452134
-39.860211,18,10.482134
-26.11568,6,10.490133
-7.009601,8,10.501212
-14.656208,11,10.515324
-10.935274,8,10.525324
-16.195455,11,10.539326
-14.033309,8,10.550324
-28.912027,19,10.573324
-26.482695,13,10.589325
-15.938549,13,10.606328
-14.907672,15,10.631893
-13.614812,12,10.647543
-10.461572,12,10.662137
-2.411158,5,10.669138
-23.875158,16,10.689139
-11.438662,11,10.702253
-25.85043,12,10.719761
-12.530045,11,10.73376
-6.087006,5,10.739762
-18.002745,13,10.756267
-21.721202,10,10.768267
-12.041346,10,10.781267
-21.449687,16,10.800272
-10.342996,9,10.812617
-2.226385,4,10.817617
-13.539411,11,10.832617
-10.70879,11,10.845618
-11.692634,9,10.867617
-1.255687,4,10.877617
-2.071537,8,10.89662
-17.179217,9,10.916126
-30.842006,17,10.955125
-18.366225,6,10.968125
-28.903294,8,10.987124
-6.200168,5,10.999126
-4.113019,7,11.016137
-16.432842,11,11.043136
-30.348414,13,11.076136
-23.892481,12,11.105138
-15.307012,15,11.140646
-13.179079,11,11.161646
-28.61274,15,11.180645
-5.686234,5,11.187647
-27.050533,12,11.201648
-20.762134,8,11.212152
-8.906712,8,11.222153
-3.863179,6,11.229153
-15.78808,13,11.245152
-0.59107,5,11.251153
-9.393114,10,11.262152
-27.76258,14,11.280152
-7.899049,11,11.294153
-8.661114,7,11.303155
-22.646851,16,11.32252
-18.092199,7,11.331519
-6.447752,5,11.337519
-25.843208,20,11.362519
