#{"t_start": 1770760136.698113, "env_id": "V2GEnv-continuous"}
r,l,t
-1887288.198242,12,1.141435
-3696616.308712,30,1.146433
-1401404.895868,14,1.149433
-2322408.924347,28,1.154434
-1733136.388733,19,1.902614
-1012834.18042,7,1.939758
-1921887.501099,13,2.008761
-1062584.822815,9,2.054829
-1767369.458069,13,2.127337
-1545029.572899,14,2.200338
-2475628.146423,16,2.282847
-5953032.204651,34,2.468423
-2117846.299545,15,2.552933
-3513252.396713,24,2.688038
-1045362.058167,8,2.734548
-8199409.357056,45,2.98618
-10738813.699219,54,3.287656
-4899039.441406,25,3.425816
-11955586.217865,63,3.773854
-13133096.742706,67,4.149871
-580939.344971,5,4.179871
-445406.59906,6,4.213874
-275090.568115,3,4.231352
-3458229.753906,19,4.333861
-13110312.21875,64,4.690642
-12297738.9375,60,5.026411
-6100132.344116,31,5.198923
-11436539.69101,58,5.518416
-11805698.828125,59,5.845253
-15201173.5625,76,6.270508
-6330751.460083,34,6.472072
-9347635.859375,46,6.732444
-14570619.78125,71,7.130174
-12091597.8125,59,7.455705
-14578251.109375,71,7.845276
-14538246.515625,71,8.242145
-9001208.634888,46,8.501195
-12602250.15625,63,8.851924
-14203903.421875,71,9.24589
-15615206.125,78,9.677659
-15000968.375,75,10.099419
-12605064.52887,64,10.453987
-12292842.71875,60,10.792941
-14334889.53125,70,11.184269
-7903018.773438,39,11.402759
-6145410.681641,31,11.577787
-13931671.71875,68,11.963652
-14502292.71875,71,12.355222
-14714486.046875,72,12.760029
-6150298.355469,32,12.93925
-6074403.667236,32,13.117308
-15602506.84375,78,13.548403
-14806615.40625,74,13.96271
-12386406.53125,62,14.307951
-16408522.15625,82,14.761026
-3044872.677856,18,14.86587
-12629236.375977,64,15.221077
-5385022.436768,30,15.384134
-12828054.414368,64,15.739025
-14163611.818069,71,16.133694
-11203693.056519,57,16.450224
-11604852.284973,59,16.792331
-14400504.375,72,17.199194
-12480720.421875,63,17.551773
-11804322.703125,59,17.889308
-7229482.463684,38,18.108966
-14195245.720703,72,18.512193
-3596724.66217,20,18.62528
-11185562.486755,56,18.949402
-903364.578728,7,18.990402
-501142.266861,5,19.019407
-2721982.87677,16,19.110659
-14343247.87439,73,19.531823
-15200712.125,76,19.963705
-17603232.375,88,20.460214
-16204653.15625,81,20.918813
-16212586.703125,81,21.377156
-11194320.46875,55,21.687728
-6362608.844543,33,21.879745
-12031672.09375,59,22.218046
-10479905.146851,53,22.514973
-12009180.380188,63,22.876426
-10777988.765625,53,23.179226
-11475099.230591,58,23.51127
-7847757.25,39,23.737562
-8810368.125061,45,23.995224
-10612208.272675,54,24.301624
-11194505.1875,55,24.61976
-11247356.515625,56,24.940165
-16007056.5,80,25.394473
-12802265.708618,65,25.769398
-14200977.65625,71,26.169167
-16408002.03125,82,26.644414
-14805995.21875,74,27.069264
-15403981.046875,77,27.51012
-15000708.453125,75,27.938969
-13631665.890625,68,28.325935
-15603194.53125,78,28.775596
-16404944.90625,82,29.251491
-14604963.9375,73,29.66836
-15001180.109375,75,30.102137
-5035721.271545,27,30.253489
-10221199.947021,52,30.544634
-10208473.312256,52,30.836769
-8009733.814697,41,31.06764
-1930629.418274,13,31.139151
-7521280.992188,38,31.35282
-7484702.921753,40,31.581945
-12540454.773438,62,31.937899
-7067716.044037,40,32.163894
-13254628.515625,66,32.546163
-2940717.652847,16,32.639306
-3489120.891418,21,32.761482
-13204922.3125,66,33.135454
-11582126.703125,57,33.448879
-305381.696045,4,33.472877
-1326814.986755,10,33.52988
-10401468.342552,54,33.841115
-7218724.618195,39,34.06128
-797325.233658,7,34.099279
-8901446.804688,44,34.351758
-11178276.203125,55,34.665146
-5309706.370422,27,34.81935
-8220833.109375,41,35.051477
-7802027.163727,43,35.293875
-8710046.916084,48,35.570003
-4344433.814041,24,35.705097
-1843798.51236,12,35.774608
-14002813.0625,70,36.175151
-9601037.146729,49,36.454315
-14224157.21875,71,36.854364
-16023439.0,80,37.310768
-17004786.421875,85,37.801293
-10157327.171875,51,38.095701
-12413025.34375,62,38.45219
-14002337.28125,70,38.868142
-15201016.828125,76,39.312215
-16207219.5,81,39.780448
-15201312.625,76,40.221938
-12002044.70137,61,40.573444
-15201523.34375,76,41.02113
-13941015.6875,70,41.430127
-12401923.25,62,41.789167
-12207062.398315,62,42.144321
-13749795.828125,69,42.563992
-12726703.230469,65,42.942637
-6916794.806915,36,43.159668
-10212808.319719,57,43.499425
-6246131.490723,35,43.706451
-6678533.30912,35,43.919216
-6426246.015625,32,44.110235
-8439595.353455,50,44.408866
-5328791.767715,30,44.584621
-7262132.430206,40,44.830646
-11706480.441406,60,45.184992
-4205015.704666,24,45.325088
-9653004.915405,49,45.621039
-2509431.322205,18,45.726548
-4941935.360107,28,45.890226
-5593872.359802,31,46.067993
-8531560.867432,46,46.330015
-7111568.861511,44,46.591412
-4506416.928345,27,46.751832
-12738787.659668,64,47.133207
-6264363.904297,34,47.341143
-2095624.462112,12,47.41696
-2525479.88916,17,47.526086
-91147.780273,9,47.583601
-12542847.184937,67,47.98037
-8819120.741943,50,48.278556
-1841222.597725,15,48.365578
-5015626.65744,30,48.538782
-3783845.255936,24,48.678047
-5116464.760559,28,48.84232
-209630.365753,3,48.859517
-6877985.45166,38,49.082751
-1276140.175598,11,49.148998
-6973526.684753,39,49.375252
-4927241.496338,28,49.541255
-6270798.359863,34,49.740481
-5490790.310516,33,49.929498
-5403091.999466,30,50.100948
-7301733.259521,40,50.33568
-6372419.390663,37,50.553797
-16261659.734375,81,51.033308
-15802557.84375,79,51.50041
-16601258.765625,83,51.980442
-14409951.75,72,52.39567
-16003191.078125,80,52.870127
-16002625.25,80,53.337835
-17601362.375,88,53.853951
-16002269.0,80,54.316264
-12737886.671875,64,54.692434
-14805782.625,74,55.120536
-12782215.78125,64,55.492885
-15208929.125,76,55.931314
-14000634.78125,70,56.34151
-14012526.8125,70,56.743808
-15406188.78125,77,57.190321
-12001340.977234,61,57.544761
-16801928.28125,84,58.04821
-12406997.28125,62,58.408062
-12306979.132812,62,58.767073
-14203572.296875,71,59.178789
-14001154.46875,70,59.582127
-12007420.281281,61,59.935033
-9201130.068787,47,60.204566
-6901098.743164,39,60.433956
-10431105.246338,59,60.777746
-382855.612946,7,60.817745
-6465637.790573,38,61.0406
-3625065.589615,23,61.176149
-4888015.131973,28,61.340661
-11299052.334259,60,61.689897
-6118405.536133,33,61.883674
-3120352.354431,17,61.981184
-10517364.138382,57,62.316223
-302041.321228,4,62.340224
-8674702.355476,46,62.608819
-3415185.873383,21,62.73199
-10337800.027588,53,63.056313
-5664060.131271,34,63.264507
-11068581.704773,58,63.600036
-2351932.710281,17,63.698431
-8539207.520744,48,63.978101
-6861936.09671,38,64.200041
-6208156.943405,36,64.407451
-5383145.147308,32,64.593074
-7341412.541443,42,64.840889
-5636880.426941,31,65.021908
-1464834.42392,10,65.07902
-677600.61319,7,65.11902
-4020847.012207,22,65.252393
-7621149.192032,43,65.49492
-8952929.394142,50,65.781079
-4145859.784424,26,65.933591
-10324209.809143,57,66.26938
-841904.157227,8,66.31438
-7206658.703842,41,66.55369
-5258297.35379,29,66.723284
-5631237.087326,33,66.915421
-15824062.046875,79,67.378706
-10195950.390625,51,67.674759
-15601422.21875,78,68.132486
-12087304.351562,61,68.493432
-16003380.25,80,68.952627
-13723340.242188,69,69.353323
-15405225.609375,77,69.803727
-12807716.625,64,70.173522
-12200839.953125,61,70.528784
-16001079.828125,80,70.995199
-10203127.203125,51,71.29553
-15044960.25,75,71.736062
-16604861.765625,83,72.21827
-12801080.5,64,72.590711
-13719712.820312,69,73.009658
-12800764.375,64,73.399156
-16611973.5625,83,73.882206
-16401474.53125,82,74.363599
-15035876.265625,75,74.79864
-16605151.328125,83,75.276104
-17203352.96875,86,75.77454
-4205116.316422,25,75.918617
-6488954.000977,38,76.137707
-4723691.407959,29,76.304728
-7040328.832794,39,76.532748
-1889550.934753,13,76.608782
-6729129.81604,39,76.832803
-5852664.540604,33,77.02463
-1468948.176666,11,77.090139
-4697207.986267,26,77.240547
-3635650.523438,22,77.366062
-4084012.120346,23,77.49908
-9697107.871841,50,77.793213
-3992613.862305,23,77.929391
-4420643.579346,25,78.07551
-5618271.650681,32,78.271017
-4041411.841797,23,78.405525
-2158162.218597,14,78.488703
-2226132.299316,13,78.563706
-2786143.753448,18,78.680341
-6317533.318848,33,78.875059
-7198659.540565,42,79.118705
-587661.057922,5,79.148705
-5662412.459,31,79.32826
-9382717.763786,52,79.627688
-7407342.027466,41,79.864514
-12014969.743042,60,80.212577
