#{"t_start": 1770822578.004358, "env_id": "V2GEnv-continuous"}
r,l,t
-3.07017,8,1.125131
-15.213978,12,1.128129
-45.260948,28,1.134132
-6.785422,22,1.138131
-10.384913,10,1.14213
-4.248429,13,1.145129
-12.356275,31,1.15118
-5.469427,17,1.15413
-13.929673,23,1.16013
-8.601416,10,1.16213
-47.597007,14,1.165132
-6.577932,24,1.170134
-60.410849,27,1.176132
-31.089421,37,1.183637
-20.73816,10,1.185637
-7.846596,17,1.188637
-60.213826,24,1.194637
-1.783675,9,1.196637
-26.700282,18,1.199637
-23.382101,27,1.205637
-4.850119,10,1.208637
-56.675982,24,1.212637
-15.898403,20,1.216638
-6.916997,16,1.220639
-40.98653,25,1.226431
-9.264309,17,1.229431
-15.83105,20,1.233431
-25.667294,15,1.238431
-6.873471,18,1.242482
-17.356791,17,1.246477
-10.088875,27,1.252431
-28.336764,12,1.255431
-1.861393,10,1.258273
-22.534679,28,1.264325
-46.420716,25,1.269377
-26.528006,13,1.27233
-12.215929,15,1.277329
-27.486389,16,1.280838
-30.232987,24,1.285837
-21.263043,15,1.288885
-33.179579,26,1.294836
-19.585033,9,1.296879
-53.646712,31,1.302876
-26.692692,12,1.304879
-16.373347,28,1.311878
-11.976901,8,1.312878
-30.331799,18,1.316886
-36.846332,26,1.321837
-9.367095,22,1.326837
-43.510236,19,1.330837
-12.467513,12,1.333836
-39.697818,27,1.338836
-22.512257,19,2.08282
-58.44767,31,2.15382
-39.81823,12,2.179824
-48.310522,19,2.222943
-12.332358,18,2.258943
-45.880927,22,2.301177
-10.361831,30,2.356178
3.386852,27,2.41151
-1.337934,17,2.450952
3.930564,16,2.482098
-1.557782,30,2.55016
2.909633,38,2.631341
-3.387339,27,2.690762
-7.658898,37,2.789274
0.266569,7,2.807274
-14.896171,34,2.879278
-9.103518,25,2.933785
-2.538385,22,2.982294
-3.021932,43,3.076298
12.027559,41,3.169525
2.489843,32,3.247633
0.852118,24,3.30071
-14.718056,42,3.390838
2.280376,37,3.467842
-17.542858,45,3.5631
2.393804,42,3.65332
-7.327897,37,3.730659
-48.709981,49,3.852167
8.304528,34,3.927187
-22.118654,26,3.977191
-40.710153,24,4.01938
-11.904767,23,4.064381
-3.692569,24,4.10956
0.72736,30,4.164562
6.615976,46,4.248805
0.528429,48,4.337018
8.371472,44,4.419528
-1.215886,38,4.489038
-12.287095,48,4.583868
-4.582729,18,4.623871
5.672856,17,4.660915
3.400718,24,4.713976
-9.954648,24,4.76898
4.53697,28,4.830023
2.234015,19,4.873027
6.717439,24,4.924149
-1.89437,45,5.020204
-0.060333,29,5.082208
-5.283603,24,5.135427
-1.629995,7,5.151427
6.284762,20,5.195478
3.080942,16,5.229479
-1.406281,39,5.303989
-16.999525,15,5.330989
7.292842,43,5.4105
6.586101,35,5.472504
1.346944,12,5.498755
1.594379,28,5.549757
-1.184513,47,5.653876
5.284299,26,5.711975
5.040145,27,5.772091
-10.910654,14,5.804054
-40.291494,39,5.890512
-0.373649,14,5.922511
-0.77671,39,6.007021
0.513494,11,6.031021
-9.386942,32,6.090227
0.563876,10,6.108227
-7.712061,10,6.129228
1.845437,18,6.163228
-5.827056,28,6.214543
1.246178,15,6.242544
5.859176,33,6.305053
-4.760752,30,6.360053
5.363037,43,6.440565
3.556353,3,6.446565
1.213396,15,6.476568
-3.065059,28,6.529078
-1.43251,24,6.57208
2.727852,35,6.637589
2.684683,30,6.7051
1.802083,42,6.803359
1.755724,21,6.84987
1.204624,18,6.88838
-1.549344,27,6.942382
-0.461123,32,7.000897
-1.802627,26,7.049899
-2.815684,30,7.10341
-15.438531,42,7.189924
-9.525864,34,7.261927
4.840306,32,7.333434
1.070756,21,7.378441
1.170999,39,7.46295
0.511474,8,7.477954
5.326456,51,7.570466
0.922845,16,7.600974
5.673674,32,7.659976
-3.22153,27,7.710486
-1.847034,8,7.724487
2.87142,33,7.785001
-2.36795,18,7.821
-17.64936,28,7.872006
1.798875,54,7.970518
0.993101,10,7.989026
5.839755,18,8.025028
-2.661718,21,8.064028
6.02462,37,8.132548
-2.593081,14,8.158545
-2.409659,30,8.219053
2.451515,14,8.250055
-7.87787,20,8.286563
-6.319055,33,8.346565
-0.905441,7,8.362566
-2.205807,11,8.382569
5.617924,40,8.469083
12.418955,54,8.594102
6.716682,27,8.650103
-0.03922,17,8.682108
-5.922727,27,8.736614
1.46814,31,8.805125
5.495132,24,8.859127
-1.194428,37,8.933746
-7.263102,39,9.016817
-5.027115,15,9.049818
15.02841,50,9.144331
3.192251,23,9.186845
-0.896937,27,9.237844
5.203006,49,9.327358
-7.035766,36,9.395868
-14.511363,8,9.409869
-6.641891,34,9.473873
4.741257,17,9.50438
-2.810859,20,9.544381
-18.300334,44,9.624893
-7.823509,42,9.703406
7.014008,26,9.750407
1.259191,21,9.791921
4.650241,27,9.842923
-1.516477,42,9.921435
2.283122,9,9.938436
-1.531877,15,9.968435
0.836454,14,9.995944
9.336121,35,10.059946
4.029191,21,10.099458
2.391374,33,10.16146
3.829883,19,10.19597
-8.184597,27,10.247973
-2.608125,36,10.315486
5.524849,35,10.382491
4.065212,16,10.411998
-19.469009,9,10.428998
4.308961,46,10.520514
3.568593,18,10.558517
2.155668,13,10.582519
-2.605805,8,10.597028
1.241555,15,10.624027
-42.987471,36,10.694538
3.540335,32,10.751539
-3.841808,27,10.808049
-3.122121,24,10.86005
-7.249499,42,10.938567
-6.05707,40,11.015076
2.561139,41,11.110249
9.394625,19,11.152762
4.304749,28,11.216276
-4.16404,29,11.279279
-1.789079,20,11.322787
-6.783925,16,11.357788
-7.27219,39,11.433301
0.42108,33,11.492816
1.914675,20,11.534812
-6.079483,28,11.594323
-4.404718,18,11.637323
-1.910943,23,11.686834
-2.854037,11,11.708835
-2.774854,16,11.741835
-9.743653,31,11.805348
-12.617825,48,11.89386
-8.45567,30,11.948861
0.239641,12,11.970865
-2.43327,7,11.987372
-11.114097,28,12.043376
-2.907758,20,12.084879
6.789582,16,12.120884
-9.60032,38,12.203395
2.078825,25,12.254397
-6.440251,40,12.339907
3.26474,29,12.395422
-20.297461,37,12.465424
2.19199,52,12.562934
9.167598,46,12.647448
7.503988,42,12.722958
-1.820222,30,12.781962
3.665927,48,12.870476
2.003077,33,12.929988
