#{"t_start": 1778606267.8495839, "env_id": "V2GEnv-continuous"}
r,l,t
-3.167668,32,28.02523
-0.208651,18,28.131206
-2.257212,12,28.199442
-1.585775,10,28.248107
-0.301514,15,28.34617
0.977365,23,28.502607
-0.716433,18,28.642649
-1.641752,33,28.880802
-0.135881,7,28.919438
-1.079815,16,29.037734
0.621037,18,29.164076
0.480105,19,29.300052
-0.25819,9,29.365266
-1.212151,15,29.471599
-0.256272,7,29.523235
-0.089059,12,29.620458
-0.405012,23,29.804999
0.255326,22,29.991585
0.287138,11,30.082454
-1.471496,17,30.22282
-0.145916,24,30.397742
-1.292899,13,30.522014
-0.819029,21,30.73032
-1.079585,13,30.811701
0.491142,13,30.885749
-1.457167,16,30.980382
-0.531389,23,31.125057
-0.3591,18,31.241155
-1.468652,7,31.293228
-1.697122,8,31.350816
-0.973706,23,31.523589
-0.055949,15,31.612667
-1.410502,16,31.739256
-1.256638,33,31.910307
-0.319367,15,31.986792
-0.691645,5,32.011306
0.397203,25,32.137683
-0.11328,18,32.231604
-1.193262,17,32.315744
-1.3339,9,32.36429
-0.261525,13,32.420835
0.672364,20,32.510986
-0.061257,25,32.62482
0.363244,31,32.781067
0.681424,17,32.861723
0.173367,17,32.947047
0.365909,20,33.048206
-1.458818,16,33.132608
1.18522,25,33.281899
0.641127,36,33.46811
-0.313829,10,33.519256
-1.725212,14,33.586838
0.271652,9,33.629396
-1.85599,13,33.76302
0.069363,28,33.912982
0.702715,25,34.030421
-1.589656,12,34.087397
-0.3559,12,34.146385
-0.799792,24,34.30661
-0.831582,7,34.339122
0.388131,13,34.406288
1.106577,35,34.55854
-0.79995,11,34.607388
-0.838437,10,34.658287
-0.832604,8,34.698011
0.76392,23,34.811739
0.155332,14,34.876438
0.762562,29,35.007714
-0.189548,22,35.11056
-0.30072,18,35.200939
-1.200551,18,35.285993
-0.844058,14,35.352616
-0.993604,10,35.397578
0.080256,11,35.450676
0.623408,20,35.544517
0.23177,21,35.651835
1.038041,38,35.842829
0.172064,13,35.904494
0.220088,21,36.000423
0.101391,10,36.047154
0.725676,16,36.119548
-0.528377,14,36.185561
0.940756,32,36.335683
-2.265536,10,36.380376
0.688163,19,36.46601
-0.310662,25,36.578416
-0.553793,39,36.757384
-1.450209,25,36.871619
0.711716,17,36.948658
0.661747,19,37.033467
-0.146763,16,37.105191
-0.567324,28,37.232321
0.322904,12,37.286794
0.055792,21,37.384539
