#{"t_start": 1778508115.8933902, "env_id": "V2GEnv-continuous"}
r,l,t
0.264964,13,75.766712
-0.907258,28,75.966726
0.047539,27,76.168737
-0.030234,26,76.3813
-0.648357,37,76.67282
0.537567,24,76.815831
-0.040419,31,77.020846
0.52247,27,77.204736
-0.275811,11,77.291244
-0.239309,23,77.441749
-0.089143,45,77.74287
0.392092,37,77.932885
0.934835,41,78.154408
0.231532,33,78.326422
0.164065,22,78.439929
0.214152,22,78.559437
0.85482,49,78.83696
-1.234888,19,78.97247
0.606921,30,79.168104
-0.010561,18,79.307514
0.564895,34,79.562593
0.385596,14,79.667099
-1.134222,23,79.822793
-0.062573,15,79.922979
-0.263129,29,80.14864
0.806682,34,80.353799
0.204929,26,80.53681
-2.574191,35,80.831464
0.271298,36,81.076478
-0.737882,30,81.294998
1.088262,58,81.746852
-0.593177,22,81.92109
0.984327,40,82.161213
0.235298,43,82.458735
0.352684,43,82.784731
-0.39459,25,82.957742
-0.707062,21,83.098756
-0.050727,16,83.222265
0.592935,32,83.451851
0.325249,33,83.685353
-0.264934,24,83.864366
0.426807,38,84.132711
1.183302,48,84.459379
0.046027,13,84.556891
0.332506,36,84.790179
0.150469,21,84.952687
0.107495,23,85.123377
0.39334,27,85.333391
0.427075,21,85.4859
0.822932,30,85.732421
0.44763,37,86.001752
0.246891,38,86.250885
0.528421,34,86.500833
0.778569,47,86.844353
0.437132,29,86.999369
0.613872,52,87.272383
-1.505476,34,87.447401
-0.579826,20,87.561909
-0.331227,28,87.720929
0.052868,23,87.854437
0.574148,49,88.170959
0.574193,39,88.446849
0.382102,49,88.825099
0.681072,40,89.124588
0.293067,31,89.354602
-0.387919,16,89.479884
0.297079,30,89.695412
-0.233387,18,89.829919
-0.296941,52,90.175443
0.650954,31,90.393962
0.292669,26,90.603235
-0.016073,30,90.795601
0.778928,27,91.009615
-1.115088,11,91.097121
0.910824,51,91.462169
0.481627,46,91.746696
-0.705375,9,91.799206
-0.366639,22,91.91971
0.638091,29,92.119724
-0.392864,21,92.259229
0.876421,43,92.55142
0.535193,35,92.792203
0.852475,28,92.986866
0.177174,23,93.132877
-2.652032,15,93.249238
0.831648,30,93.430251
0.33951,20,93.58776
0.14471,38,93.829281
-0.197586,25,93.99129
-0.726625,14,94.098799
0.713002,32,94.325812
0.74134,39,94.605313
-0.191111,26,94.785821
-0.209528,16,94.906833
-0.03784,18,95.036246
0.148138,20,95.179934
-0.370388,35,95.428
-0.597852,12,95.524507
-0.12071,23,95.677018
0.310727,26,95.817033
0.915103,44,96.060048
-0.179459,8,96.111559
-0.801109,17,96.196065
0.146625,26,96.335574
-0.035843,29,96.484087
-0.123852,27,96.635101
0.696057,32,96.806118
1.031217,40,97.079132
0.643165,27,97.248319
0.310672,21,97.392798
0.966431,38,97.638811
-1.143654,10,97.709317
0.950592,49,98.074836
-1.906837,20,98.23985
0.135029,12,98.337355
0.002939,23,98.49737
0.239931,42,98.795892
1.015452,49,99.170416
1.199434,55,99.569149
0.253138,17,99.707161
0.755521,34,99.940175
0.874597,34,100.170188
0.538137,26,100.359202
0.524528,37,100.610721
1.404918,42,100.921244
-0.244439,23,101.083753
0.323141,23,101.270764
0.370937,40,101.594833
0.42129,23,101.755406
0.348366,34,101.990423
0.384654,24,102.158435
0.913009,36,102.406956
0.441502,22,102.565461
0.345899,37,102.843983
0.214005,27,103.013996
0.181631,22,103.161501
-0.445055,35,103.387519
0.080751,18,103.523531
0.543768,35,103.782089
-0.21655,34,104.010668
0.348005,35,104.228254
0.752754,33,104.425775
0.437054,32,104.662431
0.744721,34,104.844448
0.217999,23,104.964955
-0.147263,17,105.053464
-0.367157,26,105.185975
0.129889,26,105.324988
0.721632,41,105.540005
0.501878,35,105.723021
-0.075485,31,105.908238
0.552653,36,106.175653
0.286001,31,106.367304
-1.065458,16,106.484814
0.265152,30,106.703332
0.802613,38,106.971344
0.591448,38,107.215869
-0.148362,27,107.40666
0.445207,44,107.718179
-0.047799,26,107.921193
-0.358733,28,108.10715
0.569277,31,108.317271
0.169016,23,108.508286
1.077464,44,108.822807
0.169381,28,109.025823
0.75992,47,109.374348
-0.410363,23,109.553801
-0.127864,28,109.774815
1.246204,46,110.108842
-0.315801,11,110.195853
-0.449949,25,110.361621
1.225058,50,110.629143
0.610387,27,110.811158
0.656753,41,111.052172
0.617796,35,111.303698
0.704068,32,111.525286
0.762211,41,111.817807
-0.190653,33,112.048376
0.459909,36,112.3269
0.749444,30,112.520051
0.727403,39,112.801577
-0.11221,30,113.011305
1.140944,55,113.375181
0.983246,34,113.616703
-0.70852,36,113.883718
0.70732,31,114.07173
0.137377,31,114.299248
-0.082147,24,114.48773
0.331553,29,114.711454
0.019192,32,114.934468
-0.289932,34,115.185484
-1.908818,15,115.295494
-0.41475,22,115.453003
0.801516,40,115.732522
