#{"t_start": 1778151326.518804, "env_id": "V2GDeepEnv-continuous"}
r,l,t
9.870427,17,21.599364
12.429161,35,21.726418
12.120165,4,21.741417
10.307396,12,21.785486
11.571125,11,21.822486
12.307795,27,21.918752
12.625463,32,22.032989
11.45606,22,22.111499
12.856401,16,22.168501
11.884498,14,22.220006
11.709304,10,22.254006
8.87847,12,22.295092
10.915671,12,22.339093
12.531462,47,22.50721
10.515716,13,22.55521
10.647265,20,22.62427
9.734321,11,22.663271
11.986728,18,22.727369
11.236782,11,22.767372
12.410594,25,22.852402
11.858612,6,22.879407
12.331387,23,22.967916
10.668711,9,22.999424
11.007188,4,23.012425
12.728387,16,23.067427
12.467564,6,23.088933
12.220007,21,23.154934
9.483585,7,23.178936
10.905738,12,23.220444
11.707728,15,23.269446
12.796146,27,23.357612
10.242168,13,23.404277
11.517712,14,23.451828
12.431443,26,23.538974
12.263546,41,23.678233
12.485531,10,23.710305
10.702465,11,23.745306
11.927096,20,23.807367
10.566116,9,23.839366
10.453371,10,23.876371
11.751821,17,23.937443
9.140028,10,23.975446
9.357961,14,24.028407
11.99043,15,24.082414
12.102028,20,24.157628
11.338817,10,24.201801
12.831372,38,24.347309
11.410315,29,24.44982
10.536072,6,24.470824
12.797356,30,24.572845
10.692983,35,24.696834
13.098719,25,24.791004
12.939214,18,24.862004
13.204377,22,24.948074
12.340811,33,25.085418
11.747269,9,25.116418
11.615115,17,25.178422
11.629215,20,25.24793
9.496926,27,25.348438
12.17213,20,25.423946
10.459091,15,25.478947
12.548673,36,25.616043
12.561439,16,25.674045
11.60695,8,25.701552
11.151554,16,25.760553
11.40589,18,25.826724
9.636667,4,25.842724
11.750267,17,25.906883
11.875417,19,25.975886
11.092008,10,26.011926
12.117013,9,26.045926
13.132904,19,26.111342
12.546226,13,26.159342
10.146873,21,26.233851
10.551794,10,26.268851
13.19387,16,26.322222
12.716025,13,26.369226
10.329566,27,26.46273
12.65829,15,26.511076
10.684937,16,26.560076
13.395635,8,26.584586
10.575455,18,26.640586
11.700521,8,26.665588
11.398958,23,26.737625
12.435697,26,26.818818
10.638993,14,26.863818
12.218467,25,26.943021
10.274386,30,27.041077
12.826064,18,27.100152
10.750376,11,27.137152
10.843091,7,27.162152
10.869576,12,27.202192
13.229824,15,27.256193
12.727322,31,27.356711
9.745443,9,27.385224
10.763704,15,27.429222
13.097414,32,27.522304
11.522616,11,27.555304
10.867597,12,27.597819
12.639875,10,27.630817
12.780572,26,27.713137
12.139348,16,27.755983
10.08708,26,27.855123
12.318466,9,27.894741
11.814736,35,28.047528
10.608001,20,28.13283
13.009784,26,28.239889
10.715466,9,28.28169
10.436349,8,28.31122
12.518974,7,28.33986
10.168146,12,28.395854
12.125708,14,28.460848
12.519572,30,28.596777
11.478843,13,28.651127
12.102533,23,28.770898
11.843385,11,28.85869
12.715106,15,28.946946
10.203439,10,29.004033
12.527724,29,29.230737
13.018036,29,29.472103
10.11032,6,29.511608
10.270909,9,29.572612
12.413162,17,29.6856
11.769036,10,29.771603
11.184706,11,29.844605
11.227417,15,29.960217
10.56451,12,30.046723
12.054344,9,30.11923
13.961243,5,30.15723
11.359126,16,30.296244
9.65164,11,30.392751
11.675877,19,30.467756
11.194884,6,30.483896
11.152574,17,30.527895
12.959767,13,30.566899
10.04457,8,30.589961
13.11954,17,30.639961
12.825863,25,30.718002
10.094024,11,30.753003
13.032862,19,30.818043
12.887561,17,30.869048
10.529776,17,30.923072
11.78663,18,30.980118
12.740683,14,31.027119
11.494028,9,31.055119
11.151915,5,31.07112
12.555044,8,31.095215
9.759503,7,31.116215
11.826809,17,31.169216
10.649383,12,31.204363
9.07364,8,31.228362
12.347179,7,31.248361
12.064582,22,31.314871
12.816948,14,31.355869
12.260608,26,31.438381
12.192331,6,31.459382
12.182248,15,31.504577
11.728617,6,31.521574
12.052496,26,31.598602
9.643894,5,31.612601
10.748434,9,31.637601
11.366537,12,31.677604
11.319182,11,31.71071
12.044708,10,31.741709
12.800775,9,31.765712
9.505939,6,31.783817
13.451966,7,31.805817
11.329097,24,31.877821
11.499858,15,31.920881
11.090921,7,31.942881
12.071862,12,31.981853
12.020165,24,32.068402
13.079268,13,32.108128
12.218166,7,32.130128
10.877761,21,32.190398
11.592219,28,32.271401
10.406146,6,32.289454
12.030937,5,32.304454
12.119121,11,32.335454
12.149422,13,32.375457
10.180035,5,32.391965
13.140375,19,32.450963
12.424136,22,32.515473
10.919818,6,32.533472
9.829975,13,32.569474
