#{"t_start": 1771956681.3498209, "env_id": "V2GEnv-continuous"}
r,l,t
-23.753011,6,9.125386
-18.522719,14,9.1619
-31.506137,13,9.193902
-15.480822,15,9.236905
-14.48165,8,9.258217
-29.88037,10,9.283217
-24.291918,14,9.318217
-25.633835,20,9.368733
-8.846369,21,9.426237
-26.878977,8,9.446748
-21.706875,11,9.476747
-29.645173,23,9.540753
-16.046991,10,9.568815
-24.4965,20,9.624815
-24.240457,26,9.694941
-20.135291,17,9.741944
-24.822727,11,9.772064
-15.356058,14,9.811062
-26.476784,16,9.853154
-10.782372,17,9.900152
-24.458531,10,9.930157
-8.456468,13,9.969432
-16.397802,17,10.016431
-14.01616,14,10.060494
-20.550399,9,10.096492
-36.534147,4,10.108492
-15.128085,9,10.134495
-9.972022,6,10.151903
-19.345977,16,10.197904
-13.238103,18,10.25041
-17.758177,16,10.296408
-24.029438,9,10.322408
-17.925333,9,10.349917
-21.362187,13,10.389914
-26.467675,27,10.469421
-19.12277,10,10.49242
-29.255807,12,10.52042
-20.882289,13,10.552583
-19.475507,5,10.563583
-21.108752,16,10.603581
-21.011764,7,10.620582
-20.63521,16,10.657904
-22.644816,21,10.707904
-24.592155,12,10.738873
-24.769946,6,10.753056
-13.284232,9,10.774055
-20.754997,16,10.811131
-22.295179,6,10.827132
-19.536526,17,10.866151
-30.135267,18,10.910149
-18.201737,10,10.936153
-18.793874,19,10.98066
-18.378534,10,11.004659
-15.266492,7,11.021661
-16.751794,16,11.06388
-17.435191,31,11.134881
-12.488064,18,11.173916
-14.091537,15,11.209915
-13.167074,44,11.312073
-23.058065,25,11.370165
-15.789514,25,11.437168
-21.575389,27,11.505483
-10.624555,27,11.574996
-11.871154,14,11.610994
-14.894405,28,11.679345
-16.155875,37,11.767854
-8.785352,38,11.862363
-15.735864,25,11.922362
-10.139398,22,11.97987
-20.733966,14,12.011871
-30.158558,17,12.050912
-16.923434,24,12.10391
-18.146817,10,12.127912
-9.716656,17,12.168423
-22.321281,15,12.200422
-6.497262,26,12.259937
-15.787216,16,12.295936
-14.027387,15,12.332939
-7.902181,13,12.362328
-19.320592,16,12.399327
-32.170171,29,12.464838
-16.129906,29,12.532839
-16.853362,40,12.626888
-12.187173,15,12.660903
-10.330813,16,12.698903
-9.443354,42,12.794035
-17.977055,17,12.838037
-15.808581,13,12.868454
